objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1237657189833835525,2728,301,1,449,1029,3,5.412629402,-0.898368885,24.95812,22.74219,21.52701,21.08605,22.65097,1.604638,0.2779739,0.1356454,0.1361928,1.22089
1237657189833835531,2728,301,1,449,1035,3,5.415462145,-0.894486523,23.46718,23.08806,22.47323,22.62817,21.6929,0.6253617,0.22517,0.1801032,0.296347,0.4515192
1237657189833834730,2728,301,1,449,234,3,5.429796727,-0.883178614,25.75321,20.18741,18.99835,18.47499,18.22087,0.9142203,0.02892645,0.01521826,0.01394019,0.03682489
1237657189833834735,2728,301,1,449,239,3,5.424545527,-0.882783809,23.86312,23.38917,23.00246,22.41313,21.90665,0.7048427,0.2558361,0.235255,0.2090987,0.4364627
1237657189833834725,2728,301,1,449,229,3,5.424580993,-0.892332128,20.58497,18.6543,17.7729,17.38197,17.09647,0.07117035,0.008728922,0.006309577,0.006232799,0.01334636
1237657189833835259,2728,301,1,449,763,3,5.415419072,-0.922961464,22.12125,21.20181,20.4041,19.88218,19.63892,0.2664563,0.05909274,0.04127941,0.03888735,0.1120213
1237657189833835530,2728,301,1,449,1034,3,5.415436117,-0.906952943,24.47,22.66042,22.03588,22.04786,23.21787,1.443297,0.221419,0.1755853,0.2632857,0.9667715
1237657189833835762,2728,301,1,449,1266,3,5.413576769,-0.910884604,25.53406,26.05838,25.18218,24.96586,20.59661,0.6814842,0.484576,0.6477426,0.6035942,0.17663
1237657189833834866,2728,301,1,449,370,3,5.4142123,-0.904350994,21.16352,19.10128,17.93959,17.50287,17.16483,0.1724195,0.01549247,0.008827098,0.008556582,0.02006081
1237657189833834733,2728,301,1,449,237,3,5.434101847,-0.886149239,25.28918,22.05183,21.8317,21.95829,22.06058,0.9318416,0.1078306,0.1194964,0.1956642,0.6610031
1237657189833835707,2728,301,1,449,1211,3,5.428154713,-0.891419107,25.61223,23.36033,22.85992,22.10586,22.52497,0.5957002,0.2475697,0.2067449,0.1611032,0.5782217
1237657189833835286,2728,301,1,449,790,3,5.432189028,-0.889950499,25.59832,22.74583,22.60453,23.33786,24.35259,1.367106,0.3189639,0.4003261,1.038074,0.6526456
1237657189833835273,2728,301,1,449,777,3,5.424339628,-0.903098675,23.50101,21.47534,20.64965,20.19535,19.83318,0.64038,0.05824862,0.03864697,0.03794936,0.09894526
1237657189833835165,2728,301,1,449,669,3,5.375738227,-0.884676867,24.27194,21.83193,20.79463,20.36455,20.31765,1.181309,0.09556922,0.05474812,0.05566803,0.1906516
1237657189833835471,2728,301,1,449,975,3,5.369905655,-0.897515055,24.37641,22.97248,21.90913,21.30205,21.38828,1.291904,0.2714411,0.1492426,0.1288681,0.4968791
1237657189833834953,2728,301,1,449,457,3,5.372787844,-0.897877506,21.73446,26.57939,25.8577,24.30967,22.55524,0.1904043,0.4437349,0.6301984,0.966545,0.8927287
1237657189833835193,2728,301,1,449,697,3,5.387904975,-0.883839355,23.00083,22.49406,21.67057,22.01028,22.30203,0.4529578,0.1417661,0.09310031,0.1823299,0.6646233
1237657189833835497,2728,301,1,449,1001,3,5.385233133,-0.88493407,26.26865,23.07914,21.83542,20.787,20.46384,0.4732257,0.2580122,0.1188955,0.07035945,0.1987394
1237657189833835685,2728,301,1,449,1189,3,5.383405521,-0.882609642,24.82936,23.63859,23.19864,22.09267,21.99252,0.8676955,0.3180084,0.2875859,0.1680666,0.4873878
1237657189833834958,2728,301,1,449,462,3,5.38083665,-0.884122408,21.81283,21.36399,21.07905,20.71722,20.88763,0.1660959,0.05366859,0.05620842,0.05954043,0.2494395
1237657189833835159,2728,301,1,449,663,3,5.372507684,-0.891332934,25.96656,25.61168,22.9127,23.94366,21.97058,0.4482093,0.5572513,0.2212467,0.5876024,0.4612924
1237657189833835158,2728,301,1,449,662,3,5.373874018,-0.89121543,23.03183,20.96325,19.84056,19.40406,19.0481,0.4741466,0.04000566,0.05318534,0.02112281,0.05314559
1237657189833835672,2728,301,1,449,1176,3,5.370044516,-0.922240462,26.17993,26.35799,23.77959,21.48845,21.38627,0.5582067,0.5188031,0.6560583,0.1444417,0.4533979
1237657189833835188,2728,301,1,449,692,3,5.386195026,-0.905944042,22.27671,21.32782,20.49791,20.27854,20.291,0.2987202,0.06561865,0.0495507,0.05481092,0.1971785
1237657189833835485,2728,301,1,449,989,3,5.379550649,-0.913654407,24.5303,22.81003,21.49276,20.86201,20.5348,1.005268,0.1809396,0.07872961,0.06697845,0.1852771
1237657189833835145,2728,301,1,449,649,3,5.37074467,-0.909094826,23.22489,22.5868,23.10842,22.75596,21.74056,0.6518781,0.1796158,0.3796677,0.4108651,0.5795098
1237657189833835786,2728,301,1,449,1290,3,5.378343976,-0.911022007,22.90002,22.07109,21.50695,21.79391,21.24676,0.8024812,0.2000858,0.1851821,0.3526191,0.7292446
1237657189833835241,2728,301,1,449,745,3,5.406194684,-0.883683403,24.30647,24.23958,24.22058,21.9095,22.21199,1.020904,0.5880144,0.7014196,0.1744335,0.6626782
1237657189833835211,2728,301,1,449,715,3,5.395843528,-0.894924381,25.4042,22.53798,21.5057,21.23894,21.18776,0.7397544,0.1360301,0.07436023,0.08771195,0.2958263
1237657189833835691,2728,301,1,449,1195,3,5.400477998,-0.89303983,23.47656,23.53983,22.7901,21.75088,20.9096,0.8066635,0.4322309,0.309559,0.185399,0.3206962
1237657189833835500,2728,301,1,449,1004,3,5.388509351,-0.899935143,23.21537,23.22318,22.24932,22.47074,22.80957,0.6147436,0.3023246,0.1765297,0.3156121,0.8695723
1237657189833835169,2728,301,1,449,673,3,5.375244746,-0.898239969,22.0197,20.9181,20.18808,19.80866,19.59962,0.2683275,0.05151931,0.03751299,0.03910692,0.1175922
1237657189833835164,2728,301,1,449,668,3,5.375011341,-0.902408951,23.96925,21.58717,20.99655,20.59306,20.3189,1.236068,0.09103795,0.07488927,0.07813612,0.2229191
1237657189833835174,2728,301,1,449,678,3,5.380377551,-0.893476737,25.99785,22.72573,22.73286,21.93623,21.5425,0.4017785,0.1362742,0.1719099,0.1279766,0.3173034
1237657189833835178,2728,301,1,449,682,3,5.380875254,-0.898441038,24.42797,23.138,22.35501,21.98775,21.66649,0.8388188,0.2030669,0.1338922,0.1435255,0.3715493
1237657189833835684,2728,301,1,449,1188,3,5.383131394,-0.949570189,23.24995,24.32019,23.02429,22.18527,21.32509,0.4910769,0.5281631,0.2638872,0.1929402,0.3280443
1237657189833835518,2728,301,1,449,1022,3,5.404609289,-0.927981864,22.81037,22.89826,21.6233,21.42552,21.55818,0.4511012,0.2278111,0.1102465,0.1314179,0.5001791
1237657189833835232,2728,301,1,449,736,3,5.403012474,-0.93201488,24.72157,21.81282,21.02337,20.69352,20.29625,1.007364,0.07677434,0.05310065,0.05797532,0.1496642
1237657189833835804,2728,301,1,449,1308,3,5.393957669,-0.934301731,25.34144,22.12202,21.63093,20.92514,22.53489,3.153732,0.3614964,0.350907,0.288172,2.807561
1237657189833835789,2728,301,1,449,1293,3,5.400504801,-0.927281139,22.6924,21.76696,20.4117,21.43314,19.90203,1.955428,0.4223332,0.1935131,0.7256657,0.6579133
1237657189833835805,2728,301,1,449,1309,3,5.39691986,-0.940591352,24.96103,23.73978,23.06341,21.54088,21.62979,1.411613,0.5815365,0.4816967,0.1834843,0.7051077
1237657189833835477,2728,301,1,449,981,3,5.374892814,-0.928670123,24.88783,24.49724,22.7272,24.11479,23.61068,0.8806129,0.5513607,0.1955236,0.6404421,0.4921016
1237657189833834558,2728,301,1,449,62,3,5.374367078,-0.93927317,24.6294,25.12211,24.80676,20.15771,22.82996,4.010524,3.261717,3.778025,0.163175,3.210471
1237657189833834515,2728,301,1,449,19,3,5.37554193,-0.937924085,24.81587,25.68387,25.10459,21.35416,22.82445,0.9229223,0.5888094,0.6732042,0.09891413,0.6842889
1237657189833834555,2728,301,1,449,59,3,5.375575886,-0.941142859,24.63472,25.11442,24.80207,20.47431,22.82694,2.662628,2.013422,2.299198,0.1612849,2.080535
1237657189833835192,2728,301,1,449,696,3,5.388781131,-0.936334679,24.59153,22.32933,20.87423,22.86785,20.01494,2.763838,0.3140818,0.1305245,1.117217,0.3259562
1237657189833834525,2728,301,1,449,29,3,5.37877064,-0.943888623,24.09588,25.76495,23.16071,21.2212,21.02108,0.7410857,0.478952,0.2454014,0.07032511,0.2145905
1237657189833835187,2728,301,1,449,691,3,5.385957941,-0.945063111,24.38799,22.76302,22.47059,22.26901,22.38628,0.9015085,0.1562391,0.1592513,0.1994735,0.6016212
1237657189833834563,2728,301,1,449,67,3,5.383432344,-0.94103437,25.06043,24.57417,23.77252,23.78881,22.68297,0.8841203,0.6199576,0.4953914,0.6848212,0.7077796
1237657189833835494,2728,301,1,449,998,3,5.383174618,-0.913078764,22.20782,22.71659,21.61431,21.53268,21.32723,0.2978502,0.2249023,0.1234345,0.1711786,0.498413
1237657189833834848,2728,301,1,449,352,3,5.385766803,-0.914413301,23.57104,24.17141,21.95887,21.16466,20.69689,0.6445237,0.5049691,0.1086569,0.07992954,0.1939266
1237657189833834847,2728,301,1,449,351,3,5.386581304,-0.91266467,20.78127,19.36166,18.26114,17.78224,17.49709,0.123282,0.01879075,0.01101495,0.01044884,0.02632888
1237657189833835693,2728,301,1,449,1197,3,5.403053449,-0.926398695,25.94787,25.69674,23.74974,21.62769,24.01432,0.7568742,0.8845599,0.7146464,0.1802904,0.6058978
1237657189833835698,2728,301,1,449,1202,3,5.409017889,-0.908276164,24.37859,23.34356,23.71712,22.17957,22.95763,0.8982968,0.2596718,0.4417108,0.1896468,0.6582698
1237657189833835505,2728,301,1,449,1009,3,5.393278987,-0.924043057,23.89427,24.51733,21.63758,20.98755,20.43046,0.8836948,0.6981765,0.101316,0.08577116,0.186463
1237657189833834964,2728,301,1,449,468,3,5.397460358,-0.925008323,21.34431,20.5443,20.12264,19.91691,20.01383,0.1666857,0.04066851,0.04049021,0.05022848,0.1942198
1237657189833834861,2728,301,1,449,365,3,5.409136963,-0.918925266,21.93009,19.84835,18.75288,18.28442,18.00749,0.2267239,0.02013022,0.01171098,0.01118562,0.02786278
1237657189833835524,2728,301,1,449,1028,3,5.412275681,-0.883163674,23.23627,23.88629,22.59689,23.38142,22.36133,0.5412518,0.4374444,0.2012245,0.5323542,0.6708192
1237657189833835523,2728,301,1,449,1027,3,5.409331663,-0.886709244,23.38182,22.84806,21.73374,20.64529,20.17806,0.6579297,0.2046574,0.1082828,0.06110877,0.1473237
1237657189833834581,2728,301,1,449,85,3,5.40045771,-0.902172689,21.45802,23.20856,19.01422,18.74477,20.89792,0.7946877,1.796135,0.06235016,0.0723107,1.869562
1237657189833834580,2728,301,1,449,84,3,5.399603183,-0.897876037,23.24621,22.16083,21.52469,20.42115,19.84556,0.4567082,0.1380912,0.06500458,0.09183081,0.09867988
1237657189833835251,2728,301,1,449,755,3,5.410912445,-0.901753505,25.29315,21.92237,21.17517,20.99608,21.03706,1.377702,0.1337027,0.09958383,0.1264746,0.4752098
1237657189833835695,2728,301,1,449,1199,3,5.405642905,-0.89708314,23.20827,22.99511,22.63436,21.27582,20.64199,0.7569141,0.3101462,0.3154971,0.1418604,0.2990306
1237657189833834968,2728,301,1,449,472,3,5.403380512,-0.904874897,22.01946,21.11189,20.15569,19.67998,19.40561,0.2311266,0.05076852,0.03067177,0.02949372,0.08271439
1237657189833835788,2728,301,1,449,1292,3,5.39756269,-0.908081576,23.60487,23.9702,22.39169,22.08771,21.94323,0.7524571,0.5210103,0.1932984,0.246978,0.6367702
1237657189833835225,2728,301,1,449,729,3,5.398497116,-0.916595916,21.95917,20.2717,19.71985,19.48345,19.30268,0.2991625,0.03387308,0.03097116,0.03565472,0.108532
1237657189833835785,2728,301,1,449,1289,3,5.358469099,-0.890946389,23.47475,25.12821,22.26062,24.52272,21.94792,0.7157699,0.8596414,0.181309,0.9305784,0.6613466
1237657189833835450,2728,301,1,449,954,3,5.357551408,-0.887841291,23.50665,23.04346,22.20629,22.10461,22.04073,0.8566173,0.2932055,0.1937685,0.2621064,0.7736048
1237657189833835121,2728,301,1,449,625,3,5.361512586,-0.887673937,22.95871,22.14303,22.39804,22.01375,23.1057,0.5511689,0.1331206,0.2385384,0.2518385,0.9805826
1237657189833835464,2728,301,1,449,968,3,5.365632559,-0.902740087,24.30959,23.78535,22.43884,21.77814,21.48223,0.9158601,0.3725581,0.1651528,0.1344024,0.3629513
1237657189833835125,2728,301,1,449,629,3,5.363091924,-0.902839265,22.00386,21.42118,20.67333,20.46077,20.99796,0.2598456,0.07625316,0.0558705,0.06741332,0.3917116
1237657189833835138,2728,301,1,449,642,3,5.366936438,-0.899037242,25.39995,22.71362,22.31868,21.92215,22.57145,0.807574,0.1680811,0.159334,0.167369,0.704403
1237657189833834832,2728,301,1,449,336,3,5.361719356,-0.896692052,22.50841,19.6612,18.45169,17.96182,17.63796,0.3869632,0.01804682,0.009971073,0.009330086,0.02156756
1237657189833834564,2728,301,1,449,68,3,5.366450464,-0.92627041,25.21296,23.32395,23.85825,23.30132,21.48833,0.8362472,0.2676273,0.5579849,0.510479,0.4060132
1237657189833835469,2728,301,1,449,973,3,5.368130131,-0.910697646,23.02541,22.98617,22.05367,21.82803,21.54413,0.4222127,0.1916416,0.1144236,0.1401493,0.3775995
1237657189833835132,2728,301,1,449,636,3,5.364654012,-0.910596327,22.78951,22.43084,21.7125,21.22389,21.70582,0.4253826,0.1510427,0.1102005,0.1077153,0.554105
1237657189833834556,2728,301,1,449,60,3,5.363908935,-0.919371115,21.97352,26.12973,23.808,23.1493,23.82936,0.2220756,0.5744031,0.6220307,0.5374467,0.5863705
1237657189833834830,2728,301,1,449,334,3,5.359166054,-0.90871751,21.37708,19.94192,18.94692,18.42959,18.11488,0.1695143,0.02493647,0.01538843,0.01408204,0.03597535
1237657189833835135,2728,301,1,449,639,3,5.365837307,-0.875915375,22.05731,20.30582,19.16567,18.6763,18.41266,0.349916,0.03743219,0.02027008,0.01929079,0.05253363
1237657189833835136,2728,301,1,449,640,3,5.366686797,-0.861512491,23.82845,21.3995,20.33986,19.9697,19.69448,0.8532171,0.05992089,0.03355399,0.03516703,0.09754385
1237657189833835130,2728,301,1,449,634,3,5.364929783,-0.864222379,23.87265,21.49453,21.08411,20.64323,20.70359,1.12412,0.07868005,0.08040401,0.0854436,0.2873546
1237657189833835120,2728,301,1,449,624,3,5.361508953,-0.869853756,22.47845,21.07864,20.36947,20.0129,19.92899,0.3418886,0.04942427,0.03861873,0.0408679,0.1403794
1237657189833835465,2728,301,1,449,969,3,5.366703141,-0.859410666,25.2866,24.1346,21.85226,20.98167,21.03891,1.225978,0.7665694,0.1590489,0.1099579,0.4215011
1237657189833835324,2728,301,1,449,828,3,5.452612539,-0.881515446,22.60024,22.0783,21.61356,21.38785,21.05195,0.2926173,0.08805041,0.07671728,0.09156692,0.2460191
1237657189833835573,2728,301,1,449,1077,3,5.451051749,-0.872410457,24.3553,23.27063,21.73048,21.48482,21.11131,1.013525,0.271179,0.09842357,0.1157873,0.2963661
1237657189833835328,2728,301,1,449,832,3,5.45594845,-0.847294479,22.49791,22.033,20.39368,19.7179,19.29056,0.3728615,0.1201851,0.04046946,0.03301395,0.08020519
1237657189833835317,2728,301,1,449,821,3,5.443962697,-0.854917377,23.15095,23.37378,22.43411,21.84752,21.73758,0.4604214,0.2772197,0.1618717,0.1421273,0.4311965
1237657189833835564,2728,301,1,449,1068,3,5.441316561,-0.855468458,23.16704,22.73431,21.82915,21.24947,20.75375,0.6410336,0.2167147,0.1404238,0.1245927,0.2896187
1237657189833835578,2728,301,1,449,1082,3,5.454008767,-0.853550158,24.50459,24.06669,22.02992,20.86734,20.11777,0.9543025,0.4901597,0.1210445,0.06462662,0.1230412
1237657189833835316,2728,301,1,449,820,3,5.445321007,-0.853578575,22.52476,20.89686,20.34431,19.9656,19.96895,0.4388964,0.05219151,0.04685333,0.04859511,0.1750165
1237657189833835321,2728,301,1,449,825,3,5.449462416,-0.851019474,23.36588,21.17339,20.37214,20.03079,19.66922,0.7010579,0.05367604,0.03815074,0.04078803,0.1068658
1237657189833835267,2728,301,1,449,771,3,5.421383827,-0.882267701,23.83377,21.43797,20.60933,20.25028,19.76723,1.619659,0.1107824,0.07548932,0.08078601,0.1948135
1237657189833834732,2728,301,1,449,236,3,5.42275281,-0.8753523,23.03369,21.29222,20.33381,19.9438,19.86166,0.4728153,0.05297243,0.0318527,0.03250254,0.1073867
1237657189833835289,2728,301,1,449,793,3,5.434218193,-0.881839193,22.25149,20.64215,20.06148,19.70621,19.50838,0.3595374,0.04367634,0.03664441,0.03896469,0.1188203
1237657189833834743,2728,301,1,449,247,3,5.427923291,-0.881063837,24.44783,25.35783,23.99986,22.85989,22.70078,0.9480787,0.6949423,0.5725998,0.3612103,0.6962012
1237657189833834731,2728,301,1,449,235,3,5.42642328,-0.879761147,23.46583,20.96593,20.07676,19.71195,19.3358,0.6437637,0.03996996,0.02556974,0.02646785,0.06550086
1237657189833834736,2728,301,1,449,240,3,5.430761587,-0.879092797,23.3525,22.98398,22.57587,22.26337,22.39385,0.5264646,0.1978092,0.1755457,0.1957688,0.5920452
1237657189833834742,2728,301,1,449,246,3,5.428024938,-0.8698682,23.78982,24.70982,24.27012,22.45481,23.43224,0.734513,0.6502499,0.6344952,0.2421326,0.5735152
1237657189833835548,2728,301,1,449,1052,3,5.431862194,-0.871740037,24.67446,23.77833,22.12589,21.34569,20.39473,1.066133,0.4164636,0.1380168,0.1014513,0.1624423
1237657189833834729,2728,301,1,449,233,3,5.426597635,-0.875560288,18.72238,16.65807,15.6323,15.20263,14.8744,0.04972719,0.005110492,0.003521097,0.003425906,0.007057613
1237657189833834990,2728,301,1,449,494,3,5.43527979,-0.862841773,21.61457,20.41374,19.94787,19.56342,19.38029,0.1662733,0.0290572,0.02675748,0.02747117,0.08151358
1237657189833835314,2728,301,1,449,818,3,5.44440474,-0.872000496,22.36379,21.96684,21.27219,20.96512,20.92937,0.2399496,0.0809745,0.05843244,0.0647509,0.2237604
1237657189833835711,2728,301,1,449,1215,3,5.436398526,-0.871581568,24.15638,24.0768,23.8757,22.30362,22.70829,0.8595943,0.4459355,0.4733225,0.202442,0.6190373
1237657189833834993,2728,301,1,449,497,3,5.438461618,-0.872890916,21.20545,20.41097,20.25406,20.06845,20.06483,0.1709543,0.04102347,0.05255647,0.06581203,0.2337885
1237657189833835719,2728,301,1,449,1223,3,5.44730435,-0.862565006,23.97486,23.90821,23.03559,21.59335,21.41217,0.780147,0.4137136,0.2644451,0.1134468,0.3395589
1237657189833835569,2728,301,1,449,1073,3,5.4458082,-0.868780257,25.75999,22.8446,21.64937,20.80786,20.55622,0.7660233,0.2313523,0.155534,0.07765948,0.2267959
1237657189833835298,2728,301,1,449,802,3,5.436134134,-0.869919336,25.18569,22.65237,22.11574,21.91434,21.52191,0.8476152,0.1534291,0.1292193,0.156108,0.3870279
1237663783126041328,4263,301,2,152,752,3,5.452062564,-0.810710499,26.19048,22.22717,21.64238,21.40751,21.10056,0.6041521,0.1525492,0.1365501,0.1590102,0.4101486
1237663783126040778,4263,301,2,152,202,3,5.449140938,-0.810130599,19.87477,18.4155,17.58441,17.13337,16.83147,0.08199434,0.01250665,0.009515359,0.009054456,0.02124678
1237663783126040965,4263,301,2,152,389,3,5.417047909,-0.836704595,23.60946,22.22978,21.65603,22.59591,22.76229,1.311038,0.2077073,0.1898085,0.748374,1.556295
1237663783126041936,4263,301,2,152,1360,3,5.422874823,-0.828875287,25.34018,23.11146,22.59157,20.74917,20.1963,1.362335,0.3971232,0.3873173,0.1099348,0.2333905
1237663783126040964,4263,301,2,152,388,3,5.419197622,-0.83568457,21.38431,20.33999,19.59195,19.36787,19.02871,0.1528377,0.03155908,0.02565384,0.03036605,0.0731471
1237663783126040756,4263,301,2,152,180,3,5.426209101,-0.824928575,24.91211,23.90197,23.98424,22.04848,21.94555,0.7198367,0.3327812,0.4815797,0.1514634,0.405065
1237663783126041251,4263,301,2,152,675,3,5.43186352,-0.826380771,24.47563,22.67027,21.73608,21.37908,21.43859,1.255271,0.2086731,0.1368452,0.1441008,0.5000994
1237663783126041962,4263,301,2,152,1386,3,5.453735879,-0.820106038,22.6258,23.07864,22.67521,21.81838,22.16046,0.3054497,0.2126573,0.2289359,0.168619,0.567813
1237663783126041291,4263,301,2,152,715,3,5.441779859,-0.836949795,26.02259,22.83138,22.48257,21.82445,22.42491,0.4304143,0.1721095,0.1876426,0.1538381,0.6224818
1237663783126041759,4263,301,2,152,1183,3,5.44621262,-0.829074866,26.16155,23.88711,22.57546,21.08023,20.5599,0.3653438,0.3708546,0.1859068,0.07199637,0.1562425
1237663783126041964,4263,301,2,152,1388,3,5.454814119,-0.828408975,23.06894,23.66901,22.91928,22.15591,21.87947,0.4068136,0.3251582,0.2563212,0.1867651,0.458125
1237663783126041946,4263,301,2,152,1370,3,5.436449485,-0.830057425,24.50985,24.27655,23.52009,22.29982,21.18944,0.7036901,0.4006794,0.3282827,0.1664024,0.2255771
1237663783126041947,4263,301,2,152,1371,3,5.43751982,-0.830953772,23.10257,24.09889,22.63319,23.79866,23.3602,0.4675467,0.5016197,0.2434778,0.7246333,0.6602575
1237663783126040776,4263,301,2,152,200,3,5.447479544,-0.819995224,21.68391,20.65235,20.34621,20.27131,20.34833,0.1841189,0.03890323,0.04398856,0.06366256,0.2046936
1237663783126041285,4263,301,2,152,709,3,5.4402716,-0.81978249,22.78383,22.65289,21.86366,21.85574,21.9826,0.4634475,0.2019515,0.153843,0.2145873,0.7191545
1237663783126040759,4263,301,2,152,183,3,5.434524154,-0.827042374,20.98484,19.14508,18.20739,17.80717,17.44529,0.1021306,0.01254533,0.008796508,0.008673742,0.01787837
1237663783126041270,4263,301,2,152,694,3,5.438243413,-0.82560245,21.9394,23.30371,22.80534,20.71958,20.77687,0.4057565,0.6627781,0.6566654,0.152102,0.5406684
1237663783126041271,4263,301,2,152,695,3,5.437877772,-0.825615411,23.91063,21.50784,21.27365,22.36074,21.90981,1.695786,0.1206418,0.1597412,0.5596895,1.134978
1237657189833835499,2728,301,1,449,1003,3,5.385745785,-0.87401886,22.69754,22.92079,22.09973,21.8487,21.19357,0.3531136,0.2007745,0.131431,0.1551819,0.3120727
1237657189833835189,2728,301,1,449,693,3,5.387349905,-0.87173272,23.04941,20.99691,20.09939,19.70697,19.46202,0.5622305,0.04686226,0.03063565,0.03135921,0.09013216
1237657189833834854,2728,301,1,449,358,3,5.404406118,-0.88093224,21.54645,19.68155,18.47015,17.99078,17.63844,0.1883738,0.01970348,0.01072049,0.0100722,0.02345434
1237657189833834711,2728,301,1,449,215,3,5.411429472,-0.869718932,21.63252,19.42482,18.40365,17.97333,17.652,0.1589993,0.0138025,0.008841787,0.008477211,0.01894866
1237657189833835222,2728,301,1,449,726,3,5.396540375,-0.880233018,25.00174,23.00642,21.66392,20.68697,20.11049,0.9372844,0.2162431,0.08969823,0.0568568,0.1285338
1237657189833835242,2728,301,1,449,746,3,5.408142135,-0.872812603,21.52165,19.77191,18.94943,18.60288,18.28177,0.1997347,0.02286285,0.01614862,0.0168916,0.04339092
1237657189833834694,2728,301,1,449,198,3,5.394534282,-0.859445597,22.69785,21.91056,21.07009,20.79255,20.54913,0.3263462,0.08063583,0.05320359,0.06170039,0.1710965
1237657189833835516,2728,301,1,449,1020,3,5.402024326,-0.85218163,22.8373,22.59266,21.88268,22.04501,21.79662,0.4955364,0.2004998,0.1729577,0.2684883,0.6887676
1237657189833835237,2728,301,1,449,741,3,5.406522205,-0.86059108,22.23314,21.14013,20.14334,19.78955,19.32278,0.3469121,0.07893776,0.0448406,0.0420773,0.1005945
1237657189833834912,2728,301,1,449,416,3,5.399080418,-0.861257804,22.44514,20.29484,19.46745,19.0564,18.77514,0.30919,0.02522234,0.01738077,0.01733804,0.04524758
1237657189833835206,2728,301,1,449,710,3,5.392064771,-0.864251362,23.27348,22.36926,21.29106,20.70058,20.07645,0.5157032,0.1168653,0.06079371,0.05345245,0.113063
